,week,inc,inc_low,inc_up,inc100,inc100_low,inc100_up,geo_insee,geo_name
334,202113,2025,608.0,3442.0,33,10.0,56.0,32,HAUTS-DE-FRANCE
335,202113,281,0.0,599.0,8,0.0,17.0,28,NORMANDIE
336,202113,2006,679.0,3333.0,52,18.0,86.0,52,PAYS-DE-LA-LOIRE
337,202113,2311,27.0,4595.0,45,0.0,90.0,93,PROVENCE-ALPES-COTE-D-AZUR
338,202112,3304,1365.0,5243.0,58,24.0,92.0,44,GRAND EST
339,202112,1783,760.0,2806.0,29,12.0,46.0,75,NOUVELLE-AQUITAINE
340,202112,2504,1026.0,3982.0,31,13.0,49.0,84,AUVERGNE-RHONE-ALPES
341,202112,3764,1274.0,6254.0,131,45.0,217.0,27,BOURGOGNE-FRANCHE-COMTE
342,202112,852,162.0,1542.0,25,5.0,45.0,53,BRETAGNE
343,202112,654,76.0,1232.0,25,3.0,47.0,24,CENTRE-VAL-DE-LOIRE
344,202112,89,0.0,181.0,26,0.0,53.0,94,CORSE
345,202112,7814,5015.0,10613.0,63,40.0,86.0,11,ILE-DE-FRANCE
346,202112,3386,1456.0,5316.0,56,24.0,88.0,76,OCCITANIE
347,202112,3329,1839.0,4819.0,55,31.0,79.0,32,HAUTS-DE-FRANCE
348,202112,353,0.0,1217.0,10,0.0,35.0,28,NORMANDIE
349,202112,2094,603.0,3585.0,54,16.0,92.0,52,PAYS-DE-LA-LOIRE
350,202112,2317,858.0,3776.0,45,17.0,73.0,93,PROVENCE-ALPES-COTE-D-AZUR
351,202111,3115,1173.0,5057.0,55,21.0,89.0,44,GRAND EST
352,202111,965,198.0,1732.0,16,3.0,29.0,75,NOUVELLE-AQUITAINE
353,202111,1068,314.0,1822.0,13,4.0,22.0,84,AUVERGNE-RHONE-ALPES
354,202111,2096,580.0,3612.0,73,20.0,126.0,27,BOURGOGNE-FRANCHE-COMTE
355,202111,1241,250.0,2232.0,36,7.0,65.0,53,BRETAGNE
356,202111,715,52.0,1378.0,27,2.0,52.0,24,CENTRE-VAL-DE-LOIRE
357,202111,78,0.0,166.0,23,0.0,49.0,94,CORSE
358,202111,7136,3978.0,10294.0,58,32.0,84.0,11,ILE-DE-FRANCE
359,202111,2730,1095.0,4365.0,45,18.0,72.0,76,OCCITANIE
360,202111,3293,1591.0,4995.0,54,26.0,82.0,32,HAUTS-DE-FRANCE
361,202111,640,0.0,1783.0,19,0.0,53.0,28,NORMANDIE
362,202111,2666,712.0,4620.0,69,19.0,119.0,52,PAYS-DE-LA-LOIRE
363,202111,1826,406.0,3246.0,36,8.0,64.0,93,PROVENCE-ALPES-COTE-D-AZUR
364,202110,2451,648.0,4254.0,43,11.0,75.0,44,GRAND EST
365,202110,808,123.0,1493.0,13,2.0,24.0,75,NOUVELLE-AQUITAINE
366,202110,1155,0.0,2311.0,14,0.0,28.0,84,AUVERGNE-RHONE-ALPES
367,202110,1666,542.0,2790.0,58,19.0,97.0,27,BOURGOGNE-FRANCHE-COMTE
368,202110,1677,386.0,2968.0,49,11.0,87.0,53,BRETAGNE
369,202110,400,0.0,898.0,15,0.0,34.0,24,CENTRE-VAL-DE-LOIRE
370,202110,36,0.0,95.0,10,0.0,27.0,94,CORSE
371,202110,6005,3072.0,8938.0,49,25.0,73.0,11,ILE-DE-FRANCE
372,202110,1813,671.0,2955.0,30,11.0,49.0,76,OCCITANIE
373,202110,2208,781.0,3635.0,36,13.0,59.0,32,HAUTS-DE-FRANCE
374,202110,600,0.0,1707.0,18,0.0,51.0,28,NORMANDIE
375,202110,2404,965.0,3843.0,62,25.0,99.0,52,PAYS-DE-LA-LOIRE
376,202110,825,0.0,1994.0,16,0.0,39.0,93,PROVENCE-ALPES-COTE-D-AZUR
377,202109,5524,2683.0,8365.0,98,48.0,148.0,44,GRAND EST
378,202109,906,148.0,1664.0,15,3.0,27.0,75,NOUVELLE-AQUITAINE
379,202109,2071,107.0,4035.0,25,1.0,49.0,84,AUVERGNE-RHONE-ALPES
380,202109,484,0.0,1114.0,17,0.0,39.0,27,BOURGOGNE-FRANCHE-COMTE
381,202109,786,0.0,1593.0,23,0.0,47.0,53,BRETAGNE
382,202109,657,66.0,1248.0,25,3.0,47.0,24,CENTRE-VAL-DE-LOIRE
383,202109,133,0.0,266.0,39,0.0,78.0,94,CORSE
384,202109,4501,2906.0,6096.0,37,24.0,50.0,11,ILE-DE-FRANCE
385,202109,1119,256.0,1982.0,19,5.0,33.0,76,OCCITANIE
386,202109,658,0.0,1479.0,11,0.0,24.0,32,HAUTS-DE-FRANCE
387,202109,736,0.0,1775.0,22,0.0,53.0,28,NORMANDIE
388,202109,1218,0.0,2596.0,31,0.0,67.0,52,PAYS-DE-LA-LOIRE
389,202109,1856,0.0,4024.0,36,0.0,78.0,93,PROVENCE-ALPES-COTE-D-AZUR
390,202108,4685,2558.0,6812.0,83,45.0,121.0,44,GRAND EST
391,202108,551,0.0,1137.0,9,0.0,19.0,75,NOUVELLE-AQUITAINE
392,202108,1759,396.0,3122.0,22,5.0,39.0,84,AUVERGNE-RHONE-ALPES
393,202108,624,0.0,1424.0,22,0.0,50.0,27,BOURGOGNE-FRANCHE-COMTE
394,202108,998,173.0,1823.0,29,5.0,53.0,53,BRETAGNE
395,202108,712,189.0,1235.0,27,7.0,47.0,24,CENTRE-VAL-DE-LOIRE
396,202108,100,0.0,215.0,29,0.0,63.0,94,CORSE
397,202108,6046,2964.0,9128.0,49,24.0,74.0,11,ILE-DE-FRANCE
398,202108,839,38.0,1640.0,14,1.0,27.0,76,OCCITANIE
399,202108,1817,428.0,3206.0,30,7.0,53.0,32,HAUTS-DE-FRANCE
400,202108,274,0.0,995.0,8,0.0,29.0,28,NORMANDIE
401,202108,4169,1988.0,6350.0,108,52.0,164.0,52,PAYS-DE-LA-LOIRE
402,202108,1148,0.0,2364.0,22,0.0,46.0,93,PROVENCE-ALPES-COTE-D-AZUR
403,202107,1534,550.0,2518.0,27,10.0,44.0,44,GRAND EST
404,202107,1381,480.0,2282.0,23,8.0,38.0,75,NOUVELLE-AQUITAINE
405,202107,1898,701.0,3095.0,23,8.0,38.0,84,AUVERGNE-RHONE-ALPES
406,202107,939,5.0,1873.0,33,1.0,65.0,27,BOURGOGNE-FRANCHE-COMTE
407,202107,387,0.0,876.0,11,0.0,25.0,53,BRETAGNE
408,202107,300,0.0,631.0,11,0.0,24.0,24,CENTRE-VAL-DE-LOIRE
409,202107,88,2.0,174.0,26,1.0,51.0,94,CORSE
410,202107,9698,5542.0,13854.0,79,45.0,113.0,11,ILE-DE-FRANCE
411,202107,1609,593.0,2625.0,27,10.0,44.0,76,OCCITANIE
412,202107,2413,1036.0,3790.0,40,17.0,63.0,32,HAUTS-DE-FRANCE
413,202107,445,0.0,926.0,13,0.0,27.0,28,NORMANDIE
414,202107,2556,1031.0,4081.0,66,27.0,105.0,52,PAYS-DE-LA-LOIRE
415,202107,1369,132.0,2606.0,27,3.0,51.0,93,PROVENCE-ALPES-COTE-D-AZUR
416,202106,3636,1705.0,5567.0,64,30.0,98.0,44,GRAND EST
417,202106,563,0.0,1141.0,9,0.0,18.0,75,NOUVELLE-AQUITAINE
418,202106,2484,1056.0,3912.0,30,13.0,47.0,84,AUVERGNE-RHONE-ALPES
419,202106,956,97.0,1815.0,33,3.0,63.0,27,BOURGOGNE-FRANCHE-COMTE
420,202106,450,0.0,988.0,13,0.0,29.0,53,BRETAGNE
421,202106,563,77.0,1049.0,21,3.0,39.0,24,CENTRE-VAL-DE-LOIRE
422,202106,76,0.0,153.0,22,0.0,44.0,94,CORSE
423,202106,7852,4108.0,11596.0,64,34.0,94.0,11,ILE-DE-FRANCE
424,202106,1893,683.0,3103.0,31,11.0,51.0,76,OCCITANIE
425,202106,2357,1094.0,3620.0,39,18.0,60.0,32,HAUTS-DE-FRANCE
426,202106,236,0.0,583.0,7,0.0,17.0,28,NORMANDIE
427,202106,2177,843.0,3511.0,56,22.0,90.0,52,PAYS-DE-LA-LOIRE
428,202106,2220,707.0,3733.0,43,13.0,73.0,93,PROVENCE-ALPES-COTE-D-AZUR
429,202105,2696,746.0,4646.0,48,14.0,82.0,44,GRAND EST
430,202105,946,0.0,1947.0,15,0.0,31.0,75,NOUVELLE-AQUITAINE
431,202105,2013,955.0,3071.0,25,12.0,38.0,84,AUVERGNE-RHONE-ALPES
432,202105,911,113.0,1709.0,32,4.0,60.0,27,BOURGOGNE-FRANCHE-COMTE
433,202105,943,196.0,1690.0,28,6.0,50.0,53,BRETAGNE
434,202105,1141,419.0,1863.0,43,16.0,70.0,24,CENTRE-VAL-DE-LOIRE
435,202105,98,8.0,188.0,29,3.0,55.0,94,CORSE
436,202105,3991,1337.0,6645.0,32,10.0,54.0,11,ILE-DE-FRANCE
437,202105,1740,616.0,2864.0,29,10.0,48.0,76,OCCITANIE
438,202105,2343,1044.0,3642.0,38,17.0,59.0,32,HAUTS-DE-FRANCE
439,202105,399,6.0,792.0,12,0.0,24.0,28,NORMANDIE
440,202105,3195,1568.0,4822.0,83,41.0,125.0,52,PAYS-DE-LA-LOIRE
441,202105,3211,1487.0,4935.0,63,29.0,97.0,93,PROVENCE-ALPES-COTE-D-AZUR
442,202104,1239,0.0,2541.0,22,0.0,45.0,44,GRAND EST
443,202104,2127,1040.0,3214.0,35,17.0,53.0,75,NOUVELLE-AQUITAINE
444,202104,2267,1200.0,3334.0,28,15.0,41.0,84,AUVERGNE-RHONE-ALPES
445,202104,1242,340.0,2144.0,43,12.0,74.0,27,BOURGOGNE-FRANCHE-COMTE
446,202104,923,123.0,1723.0,27,4.0,50.0,53,BRETAGNE
447,202104,1969,916.0,3022.0,75,35.0,115.0,24,CENTRE-VAL-DE-LOIRE
448,202104,62,0.0,137.0,18,0.0,40.0,94,CORSE
449,202104,4730,1815.0,7645.0,38,14.0,62.0,11,ILE-DE-FRANCE
450,202104,2405,1073.0,3737.0,40,18.0,62.0,76,OCCITANIE
451,202104,1758,573.0,2943.0,29,10.0,48.0,32,HAUTS-DE-FRANCE
452,202104,505,0.0,1024.0,15,0.0,30.0,28,NORMANDIE
453,202104,6238,3739.0,8737.0,161,96.0,226.0,52,PAYS-DE-LA-LOIRE
454,202104,2521,699.0,4343.0,49,13.0,85.0,93,PROVENCE-ALPES-COTE-D-AZUR
455,202103,2806,1077.0,4535.0,50,19.0,81.0,44,GRAND EST
456,202103,1034,338.0,1730.0,17,6.0,28.0,75,NOUVELLE-AQUITAINE
457,202103,2147,1027.0,3267.0,26,12.0,40.0,84,AUVERGNE-RHONE-ALPES
458,202103,1482,480.0,2484.0,51,16.0,86.0,27,BOURGOGNE-FRANCHE-COMTE
459,202103,1212,377.0,2047.0,35,11.0,59.0,53,BRETAGNE
460,202103,862,186.0,1538.0,33,7.0,59.0,24,CENTRE-VAL-DE-LOIRE
461,202103,70,0.0,154.0,20,0.0,44.0,94,CORSE
462,202103,2582,767.0,4397.0,21,6.0,36.0,11,ILE-DE-FRANCE
463,202103,1902,795.0,3009.0,32,14.0,50.0,76,OCCITANIE
464,202103,1923,808.0,3038.0,32,14.0,50.0,32,HAUTS-DE-FRANCE
465,202103,635,0.0,1335.0,19,0.0,40.0,28,NORMANDIE
466,202103,3780,1892.0,5668.0,98,49.0,147.0,52,PAYS-DE-LA-LOIRE
467,202103,1781,209.0,3353.0,35,4.0,66.0,93,PROVENCE-ALPES-COTE-D-AZUR
468,202102,2325,801.0,3849.0,41,14.0,68.0,44,GRAND EST
469,202102,1140,414.0,1866.0,19,7.0,31.0,75,NOUVELLE-AQUITAINE
470,202102,3187,1524.0,4850.0,39,19.0,59.0,84,AUVERGNE-RHONE-ALPES
471,202102,1004,6.0,2002.0,35,0.0,70.0,27,BOURGOGNE-FRANCHE-COMTE
472,202102,608,4.0,1212.0,18,0.0,36.0,53,BRETAGNE
473,202102,1396,637.0,2155.0,53,24.0,82.0,24,CENTRE-VAL-DE-LOIRE
474,202102,104,9.0,199.0,30,2.0,58.0,94,CORSE
475,202102,1383,0.0,2793.0,11,0.0,22.0,11,ILE-DE-FRANCE
476,202102,1487,487.0,2487.0,25,8.0,42.0,76,OCCITANIE
477,202102,1867,680.0,3054.0,31,12.0,50.0,32,HAUTS-DE-FRANCE
478,202102,261,0.0,688.0,8,0.0,21.0,28,NORMANDIE
479,202102,2163,749.0,3577.0,56,19.0,93.0,52,PAYS-DE-LA-LOIRE
480,202102,1113,0.0,2310.0,22,0.0,45.0,93,PROVENCE-ALPES-COTE-D-AZUR
481,202101,3010,987.0,5033.0,53,17.0,89.0,44,GRAND EST
482,202101,1247,483.0,2011.0,20,8.0,32.0,75,NOUVELLE-AQUITAINE
483,202101,2614,1458.0,3770.0,32,18.0,46.0,84,AUVERGNE-RHONE-ALPES
484,202101,1875,534.0,3216.0,65,18.0,112.0,27,BOURGOGNE-FRANCHE-COMTE
485,202101,457,0.0,947.0,13,0.0,27.0,53,BRETAGNE
486,202101,1351,541.0,2161.0,51,20.0,82.0,24,CENTRE-VAL-DE-LOIRE
487,202101,80,0.0,161.0,23,0.0,47.0,94,CORSE
488,202101,2626,669.0,4583.0,21,5.0,37.0,11,ILE-DE-FRANCE
489,202101,2241,673.0,3809.0,37,11.0,63.0,76,OCCITANIE
490,202101,2103,728.0,3478.0,34,11.0,57.0,32,HAUTS-DE-FRANCE
491,202101,370,0.0,884.0,11,0.0,26.0,28,NORMANDIE
492,202101,1916,791.0,3041.0,49,20.0,78.0,52,PAYS-DE-LA-LOIRE
493,202101,2074,413.0,3735.0,40,8.0,72.0,93,PROVENCE-ALPES-COTE-D-AZUR
494,202053,2156,568.0,3744.0,38,10.0,66.0,44,GRAND EST
495,202053,1553,264.0,2842.0,25,4.0,46.0,75,NOUVELLE-AQUITAINE
496,202053,3114,1530.0,4698.0,38,18.0,58.0,84,AUVERGNE-RHONE-ALPES
497,202053,1338,45.0,2631.0,46,1.0,91.0,27,BOURGOGNE-FRANCHE-COMTE
498,202053,490,29.0,951.0,14,0.0,28.0,53,BRETAGNE
499,202053,1253,172.0,2334.0,48,7.0,89.0,24,CENTRE-VAL-DE-LOIRE
500,202053,40,0.0,104.0,12,0.0,31.0,94,CORSE
501,202053,2384,382.0,4386.0,19,3.0,35.0,11,ILE-DE-FRANCE
502,202053,1546,503.0,2589.0,26,9.0,43.0,76,OCCITANIE
503,202053,1266,0.0,2742.0,21,0.0,45.0,32,HAUTS-DE-FRANCE
504,202053,190,0.0,547.0,6,0.0,16.0,28,NORMANDIE
505,202053,1255,248.0,2262.0,33,7.0,59.0,52,PAYS-DE-LA-LOIRE
506,202053,2593,206.0,4980.0,51,4.0,98.0,93,PROVENCE-ALPES-COTE-D-AZUR
507,202052,1855,476.0,3234.0,33,9.0,57.0,44,GRAND EST
508,202052,480,0.0,1157.0,8,0.0,19.0,75,NOUVELLE-AQUITAINE
509,202052,1982,499.0,3465.0,24,6.0,42.0,84,AUVERGNE-RHONE-ALPES
510,202052,1540,58.0,3022.0,53,2.0,104.0,27,BOURGOGNE-FRANCHE-COMTE
511,202052,634,0.0,1372.0,19,0.0,41.0,53,BRETAGNE
512,202052,667,233.0,1101.0,25,9.0,41.0,24,CENTRE-VAL-DE-LOIRE
513,202052,0,0.0,0.0,0,0.0,0.0,94,CORSE
514,202052,1964,0.0,3987.0,16,0.0,32.0,11,ILE-DE-FRANCE
515,202052,1110,286.0,1934.0,19,5.0,33.0,76,OCCITANIE
516,202052,1035,0.0,2354.0,17,0.0,39.0,32,HAUTS-DE-FRANCE
517,202052,783,0.0,1727.0,23,0.0,51.0,28,NORMANDIE
518,202052,1709,526.0,2892.0,44,13.0,75.0,52,PAYS-DE-LA-LOIRE
519,202052,1139,0.0,2842.0,22,0.0,55.0,93,PROVENCE-ALPES-COTE-D-AZUR
520,202051,2092,911.0,3273.0,37,16.0,58.0,44,GRAND EST
521,202051,1385,364.0,2406.0,23,6.0,40.0,75,NOUVELLE-AQUITAINE
522,202051,2106,946.0,3266.0,26,12.0,40.0,84,AUVERGNE-RHONE-ALPES
523,202051,1357,268.0,2446.0,47,9.0,85.0,27,BOURGOGNE-FRANCHE-COMTE
524,202051,433,0.0,1050.0,13,0.0,31.0,53,BRETAGNE
525,202051,1373,304.0,2442.0,52,11.0,93.0,24,CENTRE-VAL-DE-LOIRE
526,202051,34,0.0,95.0,10,0.0,28.0,94,CORSE
527,202051,4140,1665.0,6615.0,34,14.0,54.0,11,ILE-DE-FRANCE
528,202051,669,64.0,1274.0,11,1.0,21.0,76,OCCITANIE
529,202051,1437,400.0,2474.0,24,7.0,41.0,32,HAUTS-DE-FRANCE
530,202051,457,0.0,985.0,13,0.0,29.0,28,NORMANDIE
531,202051,3202,1541.0,4863.0,83,40.0,126.0,52,PAYS-DE-LA-LOIRE
532,202051,2093,131.0,4055.0,41,3.0,79.0,93,PROVENCE-ALPES-COTE-D-AZUR
533,202050,1498,321.0,2675.0,26,5.0,47.0,44,GRAND EST
534,202050,1818,688.0,2948.0,30,11.0,49.0,75,NOUVELLE-AQUITAINE
535,202050,1369,459.0,2279.0,17,6.0,28.0,84,AUVERGNE-RHONE-ALPES
536,202050,1146,214.0,2078.0,40,8.0,72.0,27,BOURGOGNE-FRANCHE-COMTE
537,202050,273,0.0,693.0,8,0.0,20.0,53,BRETAGNE
538,202050,1279,377.0,2181.0,49,15.0,83.0,24,CENTRE-VAL-DE-LOIRE
539,202050,11,0.0,42.0,3,0.0,12.0,94,CORSE
540,202050,1038,0.0,2178.0,8,0.0,17.0,11,ILE-DE-FRANCE
541,202050,564,0.0,1153.0,9,0.0,19.0,76,OCCITANIE
542,202050,1639,489.0,2789.0,27,8.0,46.0,32,HAUTS-DE-FRANCE
543,202050,1322,463.0,2181.0,39,14.0,64.0,28,NORMANDIE
544,202050,1625,504.0,2746.0,42,13.0,71.0,52,PAYS-DE-LA-LOIRE
545,202050,3343,1044.0,5642.0,65,20.0,110.0,93,PROVENCE-ALPES-COTE-D-AZUR
546,202049,2412,829.0,3995.0,43,15.0,71.0,44,GRAND EST
547,202049,1367,401.0,2333.0,22,6.0,38.0,75,NOUVELLE-AQUITAINE
548,202049,2395,1162.0,3628.0,29,14.0,44.0,84,AUVERGNE-RHONE-ALPES
549,202049,300,0.0,727.0,10,0.0,25.0,27,BOURGOGNE-FRANCHE-COMTE
550,202049,203,0.0,572.0,6,0.0,17.0,53,BRETAGNE
551,202049,906,316.0,1496.0,34,12.0,56.0,24,CENTRE-VAL-DE-LOIRE
552,202049,0,0.0,0.0,0,0.0,0.0,94,CORSE
553,202049,978,0.0,2071.0,8,0.0,17.0,11,ILE-DE-FRANCE
554,202049,1374,331.0,2417.0,23,6.0,40.0,76,OCCITANIE
555,202049,587,0.0,1355.0,10,0.0,23.0,32,HAUTS-DE-FRANCE
556,202049,320,0.0,807.0,9,0.0,23.0,28,NORMANDIE
557,202049,1013,221.0,1805.0,26,5.0,47.0,52,PAYS-DE-LA-LOIRE
558,202049,1636,0.0,3923.0,32,0.0,77.0,93,PROVENCE-ALPES-COTE-D-AZUR
559,202048,1721,121.0,3321.0,30,2.0,58.0,44,GRAND EST
560,202048,1899,814.0,2984.0,31,13.0,49.0,75,NOUVELLE-AQUITAINE
561,202048,2638,1294.0,3982.0,32,15.0,49.0,84,AUVERGNE-RHONE-ALPES
562,202048,490,0.0,1151.0,17,0.0,40.0,27,BOURGOGNE-FRANCHE-COMTE
563,202048,519,0.0,1113.0,15,0.0,32.0,53,BRETAGNE
564,202048,745,192.0,1298.0,28,7.0,49.0,24,CENTRE-VAL-DE-LOIRE
565,202048,48,0.0,140.0,14,0.0,41.0,94,CORSE
566,202048,895,0.0,1908.0,7,0.0,15.0,11,ILE-DE-FRANCE
567,202048,1356,298.0,2414.0,23,5.0,41.0,76,OCCITANIE
568,202048,1121,54.0,2188.0,18,0.0,36.0,32,HAUTS-DE-FRANCE
569,202048,0,0.0,0.0,0,0.0,0.0,28,NORMANDIE
570,202048,1773,513.0,3033.0,46,13.0,79.0,52,PAYS-DE-LA-LOIRE
571,202048,1045,0.0,2389.0,20,0.0,46.0,93,PROVENCE-ALPES-COTE-D-AZUR
572,202047,2471,1060.0,3882.0,44,19.0,69.0,44,GRAND EST
573,202047,1315,363.0,2267.0,22,6.0,38.0,75,NOUVELLE-AQUITAINE
574,202047,2263,956.0,3570.0,28,12.0,44.0,84,AUVERGNE-RHONE-ALPES
575,202047,2059,743.0,3375.0,71,25.0,117.0,27,BOURGOGNE-FRANCHE-COMTE
576,202047,570,0.0,1225.0,17,0.0,36.0,53,BRETAGNE
577,202047,467,67.0,867.0,18,3.0,33.0,24,CENTRE-VAL-DE-LOIRE
578,202047,108,0.0,238.0,32,0.0,70.0,94,CORSE
579,202047,3885,1396.0,6374.0,32,12.0,52.0,11,ILE-DE-FRANCE
580,202047,1657,571.0,2743.0,28,10.0,46.0,76,OCCITANIE
581,202047,1712,394.0,3030.0,28,6.0,50.0,32,HAUTS-DE-FRANCE
582,202047,206,0.0,602.0,6,0.0,18.0,28,NORMANDIE
583,202047,2161,313.0,4009.0,56,8.0,104.0,52,PAYS-DE-LA-LOIRE
584,202047,1393,0.0,2890.0,27,0.0,56.0,93,PROVENCE-ALPES-COTE-D-AZUR
585,202046,4136,2188.0,6084.0,73,39.0,107.0,44,GRAND EST
586,202046,1198,385.0,2011.0,20,7.0,33.0,75,NOUVELLE-AQUITAINE
587,202046,2631,1464.0,3798.0,32,18.0,46.0,84,AUVERGNE-RHONE-ALPES
588,202046,2552,0.0,5368.0,88,0.0,186.0,27,BOURGOGNE-FRANCHE-COMTE
589,202046,1250,342.0,2158.0,37,10.0,64.0,53,BRETAGNE
590,202046,802,226.0,1378.0,30,8.0,52.0,24,CENTRE-VAL-DE-LOIRE
591,202046,204,24.0,384.0,60,7.0,113.0,94,CORSE
592,202046,5688,1913.0,9463.0,46,15.0,77.0,11,ILE-DE-FRANCE
593,202046,3734,2150.0,5318.0,63,36.0,90.0,76,OCCITANIE
594,202046,1252,202.0,2302.0,21,4.0,38.0,32,HAUTS-DE-FRANCE
595,202046,780,0.0,1628.0,23,0.0,48.0,28,NORMANDIE
596,202046,1122,3.0,2241.0,29,0.0,58.0,52,PAYS-DE-LA-LOIRE
597,202046,1356,0.0,2746.0,27,0.0,54.0,93,PROVENCE-ALPES-COTE-D-AZUR
598,202045,5398,3125.0,7671.0,95,55.0,135.0,44,GRAND EST
599,202045,2674,1425.0,3923.0,44,24.0,64.0,75,NOUVELLE-AQUITAINE
600,202045,7275,5244.0,9306.0,90,65.0,115.0,84,AUVERGNE-RHONE-ALPES
601,202045,1354,250.0,2458.0,47,9.0,85.0,27,BOURGOGNE-FRANCHE-COMTE
602,202045,2117,851.0,3383.0,62,25.0,99.0,53,BRETAGNE
603,202045,1619,861.0,2377.0,61,32.0,90.0,24,CENTRE-VAL-DE-LOIRE
604,202045,137,0.0,282.0,40,0.0,83.0,94,CORSE
605,202045,6217,2588.0,9846.0,51,21.0,81.0,11,ILE-DE-FRANCE
606,202045,3455,1899.0,5011.0,58,32.0,84.0,76,OCCITANIE
607,202045,2991,1398.0,4584.0,49,23.0,75.0,32,HAUTS-DE-FRANCE
608,202045,1216,234.0,2198.0,36,7.0,65.0,28,NORMANDIE
609,202045,1554,432.0,2676.0,40,11.0,69.0,52,PAYS-DE-LA-LOIRE
610,202045,1941,223.0,3659.0,38,4.0,72.0,93,PROVENCE-ALPES-COTE-D-AZUR
611,202044,8153,5372.0,10934.0,144,95.0,193.0,44,GRAND EST
612,202044,3026,1402.0,4650.0,50,23.0,77.0,75,NOUVELLE-AQUITAINE
613,202044,16622,9853.0,23391.0,205,122.0,288.0,84,AUVERGNE-RHONE-ALPES
614,202044,1517,381.0,2653.0,53,14.0,92.0,27,BOURGOGNE-FRANCHE-COMTE
615,202044,1132,235.0,2029.0,33,7.0,59.0,53,BRETAGNE
616,202044,1228,515.0,1941.0,47,20.0,74.0,24,CENTRE-VAL-DE-LOIRE
617,202044,86,0.0,184.0,25,0.0,54.0,94,CORSE
618,202044,5849,2439.0,9259.0,48,20.0,76.0,11,ILE-DE-FRANCE
619,202044,1803,612.0,2994.0,30,10.0,50.0,76,OCCITANIE
620,202044,5550,3356.0,7744.0,91,55.0,127.0,32,HAUTS-DE-FRANCE
621,202044,1321,157.0,2485.0,39,5.0,73.0,28,NORMANDIE
622,202044,936,0.0,1898.0,24,0.0,49.0,52,PAYS-DE-LA-LOIRE
623,202044,3595,1298.0,5892.0,70,25.0,115.0,93,PROVENCE-ALPES-COTE-D-AZUR
624,202043,5864,3622.0,8106.0,104,64.0,144.0,44,GRAND EST
625,202043,2432,894.0,3970.0,40,15.0,65.0,75,NOUVELLE-AQUITAINE
626,202043,6282,3524.0,9040.0,77,43.0,111.0,84,AUVERGNE-RHONE-ALPES
627,202043,802,56.0,1548.0,28,2.0,54.0,27,BOURGOGNE-FRANCHE-COMTE
628,202043,2662,1315.0,4009.0,78,38.0,118.0,53,BRETAGNE
629,202043,1087,531.0,1643.0,41,20.0,62.0,24,CENTRE-VAL-DE-LOIRE
630,202043,34,0.0,102.0,10,0.0,30.0,94,CORSE
631,202043,6973,2928.0,11018.0,57,24.0,90.0,11,ILE-DE-FRANCE
632,202043,1422,495.0,2349.0,24,8.0,40.0,76,OCCITANIE
633,202043,4360,2479.0,6241.0,72,41.0,103.0,32,HAUTS-DE-FRANCE
634,202043,1343,0.0,2737.0,39,0.0,80.0,28,NORMANDIE
635,202043,3544,1767.0,5321.0,92,46.0,138.0,52,PAYS-DE-LA-LOIRE
636,202043,7333,4148.0,10518.0,144,82.0,206.0,93,PROVENCE-ALPES-COTE-D-AZUR
637,202042,4290,2444.0,6136.0,76,43.0,109.0,44,GRAND EST
638,202042,1235,269.0,2201.0,20,4.0,36.0,75,NOUVELLE-AQUITAINE
639,202042,6324,3978.0,8670.0,78,49.0,107.0,84,AUVERGNE-RHONE-ALPES
640,202042,1516,441.0,2591.0,53,16.0,90.0,27,BOURGOGNE-FRANCHE-COMTE
641,202042,1487,297.0,2677.0,44,9.0,79.0,53,BRETAGNE
642,202042,580,101.0,1059.0,22,4.0,40.0,24,CENTRE-VAL-DE-LOIRE
643,202042,67,0.0,171.0,20,0.0,51.0,94,CORSE
644,202042,5057,2062.0,8052.0,41,17.0,65.0,11,ILE-DE-FRANCE
645,202042,3049,1643.0,4455.0,51,27.0,75.0,76,OCCITANIE
646,202042,3284,1718.0,4850.0,54,28.0,80.0,32,HAUTS-DE-FRANCE
647,202042,669,0.0,1482.0,20,0.0,44.0,28,NORMANDIE
648,202042,2538,1046.0,4030.0,66,27.0,105.0,52,PAYS-DE-LA-LOIRE
649,202042,4551,1431.0,7671.0,89,28.0,150.0,93,PROVENCE-ALPES-COTE-D-AZUR
650,202041,2721,1307.0,4135.0,48,23.0,73.0,44,GRAND EST
651,202041,1545,445.0,2645.0,25,7.0,43.0,75,NOUVELLE-AQUITAINE
652,202041,3635,2057.0,5213.0,45,26.0,64.0,84,AUVERGNE-RHONE-ALPES
653,202041,1985,523.0,3447.0,69,18.0,120.0,27,BOURGOGNE-FRANCHE-COMTE
654,202041,729,0.0,1485.0,21,0.0,43.0,53,BRETAGNE
655,202041,723,190.0,1256.0,27,7.0,47.0,24,CENTRE-VAL-DE-LOIRE
656,202041,0,0.0,0.0,0,0.0,0.0,94,CORSE
657,202041,7684,4084.0,11284.0,63,34.0,92.0,11,ILE-DE-FRANCE
658,202041,3585,1740.0,5430.0,60,29.0,91.0,76,OCCITANIE
659,202041,1121,148.0,2094.0,18,2.0,34.0,32,HAUTS-DE-FRANCE
660,202041,968,122.0,1814.0,28,3.0,53.0,28,NORMANDIE
661,202041,1761,477.0,3045.0,46,13.0,79.0,52,PAYS-DE-LA-LOIRE
